name,state_name,fips,land_use,r_avg,k_avg,ls_avg,c_avg,p_avg
Wilcox,Georgia,13315,cropland-noncultivated,325,0.16,0.53,0.16,1
Wilcox,Georgia,13315,pastureland,325,0.14,0.341,0,1
Wilcox,Georgia,13315,forest,325,0.17,,,
Wilkes,Georgia,13317,cropland-cultivated,250,0.27,0.414,0.36,0.68
Wilkes,Georgia,13317,pastureland,250,0.26,0.707,0.01,1
Wilkes,Georgia,13317,forest,250,0.32,,,
Wilkinson,Georgia,13319,cropland-cultivated,293.71,0.12,0.458,0.34,0.79
Wilkinson,Georgia,13319,pastureland,289.23,0.11,0.819,0.01,1
Wilkinson,Georgia,13319,forest,293.38,0.16,,,
Worth,Georgia,13321,cropland-cultivated,350,0.12,0.408,0.39,0.94
Worth,Georgia,13321,cropland-noncultivated,350,0.1,0.249,0.01,1
Worth,Georgia,13321,pastureland,350,0.19,0.352,0,1
Worth,Georgia,13321,forest,350,0.15,,,
Hawaii,Hawaii,15001,cropland-cultivated,406.41,0.08,1.848,0.1,0.89
Hawaii,Hawaii,15001,cropland-noncultivated,320.8,0.06,0.825,0.08,0.63
Hawaii,Hawaii,15001,pastureland,341.02,0.08,1.92,0.01,1
Hawaii,Hawaii,15001,rangeland,208.72,0.12,1.715,0.03,1
Hawaii,Hawaii,15001,forest,339.7,0.04,,,
Honolulu,Hawaii,15003,cropland-cultivated,225.23,0.18,0.331,0.12,0.92
Honolulu,Hawaii,15003,cropland-noncultivated,242.86,0.15,0.798,0.64,0.85
Honolulu,Hawaii,15003,pastureland,324,0.13,8.104,0.03,1
Honolulu,Hawaii,15003,rangeland,271.61,0.14,10.631,0.06,1
Honolulu,Hawaii,15003,forest,358,0.16,,,
Kauai,Hawaii,15007,cropland-cultivated,315.44,0.14,0.86,0.13,0.61
Kauai,Hawaii,15007,cropland-noncultivated,298,0.14,0.749,0.06,0.39
Kauai,Hawaii,15007,pastureland,333.86,0.13,4.174,0.01,1
Kauai,Hawaii,15007,rangeland,292.71,0.13,8.919,0.03,1
Kauai,Hawaii,15007,forest,385.39,0.14,,,
Maui,Hawaii,15009,cropland-cultivated,170.35,0.15,0.919,0.15,0.76
Maui,Hawaii,15009,cropland-noncultivated,238.87,0.14,1.306,0.19,0.79
Maui,Hawaii,15009,pastureland,243.64,0.11,1.839,0.02,1
Maui,Hawaii,15009,rangeland,189.72,0.13,6.13,0.03,1
Maui,Hawaii,15009,forest,325.11,0.11,,,
Ada,Idaho,16001,cropland-cultivated,19.08,0.38,0.323,0.24,1
Ada,Idaho,16001,cropland-noncultivated,19.56,0.38,0.369,0.03,1
Ada,Idaho,16001,pastureland,18.05,0.35,0.281,0.03,1
Ada,Idaho,16001,rangeland,25.15,0.35,3.761,0.02,1
Adams,Idaho,16003,cropland-cultivated,35.68,0.39,0.454,0.05,1
Adams,Idaho,16003,cropland-noncultivated,40.77,0.31,1.547,0.02,1
Adams,Idaho,16003,pastureland,39.68,0.29,0.584,0.03,1
Adams,Idaho,16003,rangeland,39.01,0.19,7.179,0.01,1
Adams,Idaho,16003,forest,48.38,0.23,,,
Bannock,Idaho,16005,cropland-cultivated,44.32,0.39,1.395,0.32,1
Bannock,Idaho,16005,cropland-noncultivated,42.47,0.35,0.702,0.04,1
Bannock,Idaho,16005,pastureland,42.82,0.37,1.109,0.04,1
Bannock,Idaho,16005,rangeland,47.77,0.29,7.479,0.01,1
Bannock,Idaho,16005,forest,59.97,0.33,,,
Bear Lake,Idaho,16007,cropland-cultivated,41.05,0.37,0.251,0.22,1
Bear Lake,Idaho,16007,cropland-noncultivated,41.02,0.37,0.38,0.03,1
Bear Lake,Idaho,16007,pastureland,41.91,0.35,0.411,0.02,1
Bear Lake,Idaho,16007,rangeland,41.79,0.24,6.623,0.01,1
Bear Lake,Idaho,16007,forest,42.32,0.3,,,
Benewah,Idaho,16009,cropland-cultivated,69.15,0.38,1.894,0.19,0.95
Benewah,Idaho,16009,cropland-noncultivated,69.57,0.36,1.17,0.03,1
Benewah,Idaho,16009,pastureland,70,0.42,2.293,0.02,1
Benewah,Idaho,16009,forest,70,0.31,,,
Bingham,Idaho,16011,cropland-cultivated,21.1,0.39,0.372,0.23,1
Bingham,Idaho,16011,cropland-noncultivated,21.79,0.43,0.37,0.07,1
Bingham,Idaho,16011,pastureland,23.69,0.3,0.243,0.02,1
Bingham,Idaho,16011,rangeland,38.72,0.31,3.008,0.02,1
Bingham,Idaho,16011,forest,52.65,0.3,,,
Blaine,Idaho,16013,cropland-cultivated,34,0.31,0.379,0.12,1
Blaine,Idaho,16013,cropland-noncultivated,40.7,0.37,0.553,0.03,1
Blaine,Idaho,16013,pastureland,40.7,0.32,0.335,0.03,1
Blaine,Idaho,16013,rangeland,45.43,0.24,7.613,0.01,1
Blaine,Idaho,16013,forest,50,0.2,,,
Boise,Idaho,16015,pastureland,39.08,0.25,2.186,0.02,1
Boise,Idaho,16015,rangeland,34.49,0.25,19.97,0.01,1
Boise,Idaho,16015,forest,42.18,0.16,,,
Bonner,Idaho,16017,cropland-noncultivated,70,0.39,0.198,0.03,1
Bonner,Idaho,16017,pastureland,70,0.41,0.277,0.02,1
Bonner,Idaho,16017,forest,70,0.31,,,
Bonneville,Idaho,16019,cropland-cultivated,23.55,0.42,0.696,0.34,0.98
Bonneville,Idaho,16019,cropland-noncultivated,27.43,0.39,0.362,0.04,1
Bonneville,Idaho,16019,pastureland,24.68,0.3,0.225,0.03,1
Bonneville,Idaho,16019,rangeland,45.23,0.28,5.541,0.01,1
Bonneville,Idaho,16019,forest,48.96,0.28,,,
Boundary,Idaho,16021,cropland-cultivated,68.01,0.41,0.238,0.22,1
Boundary,Idaho,16021,cropland-noncultivated,70,0.37,0.635,0.02,1
Boundary,Idaho,16021,pastureland,68.29,0.41,0.295,0.02,1
Boundary,Idaho,16021,forest,69.87,0.31,,,
Butte,Idaho,16023,cropland-cultivated,13,0.32,0.165,0.32,1
Butte,Idaho,16023,cropland-noncultivated,13,0.34,0.112,0.06,1
Butte,Idaho,16023,pastureland,13,0.38,0.278,0.06,1
Butte,Idaho,16023,rangeland,17.93,0.27,5.975,0.02,1
Butte,Idaho,16023,forest,25,0.32,,,
Camas,Idaho,16025,cropland-cultivated,40.52,0.29,0.223,0.14,1
Camas,Idaho,16025,cropland-noncultivated,40.77,0.27,0.246,0.02,1
Camas,Idaho,16025,pastureland,40.84,0.27,0.323,0.02,1
Camas,Idaho,16025,rangeland,41.01,0.24,5.357,0.01,1
Camas,Idaho,16025,forest,48.5,0.2,,,
Canyon,Idaho,16027,cropland-cultivated,13,0.41,0.329,0.23,1
Canyon,Idaho,16027,cropland-noncultivated,13,0.35,0.696,0.04,1
Canyon,Idaho,16027,pastureland,13,0.35,0.378,0.03,1
Canyon,Idaho,16027,rangeland,14.17,0.4,1.818,0.02,1
Caribou,Idaho,16029,cropland-cultivated,44.02,0.41,0.616,0.3,1
Caribou,Idaho,16029,cropland-noncultivated,45.05,0.38,0.696,0.04,1
Caribou,Idaho,16029,pastureland,48.19,0.31,0.654,0.04,1
Caribou,Idaho,16029,rangeland,50.39,0.31,2.977,0.01,1
Caribou,Idaho,16029,forest,55.28,0.3,,,
Cassia,Idaho,16031,cropland-cultivated,25.11,0.41,0.49,0.21,0.98
Cassia,Idaho,16031,cropland-noncultivated,25.06,0.39,0.246,0.03,1
Cassia,Idaho,16031,pastureland,35.44,0.32,0.403,0.03,1
Cassia,Idaho,16031,rangeland,36.58,0.32,3.758,0.02,1
Clark,Idaho,16033,cropland-cultivated,28.43,0.2,0.414,0.15,1
Clark,Idaho,16033,cropland-noncultivated,46.8,0.32,0.353,0.05,1
Clark,Idaho,16033,pastureland,54.8,0.32,0.323,0.01,1
Clark,Idaho,16033,rangeland,46.74,0.29,1.226,0.01,1
Clark,Idaho,16033,forest,63.33,0.21,,,
Clearwater,Idaho,16035,cropland-cultivated,69.03,0.45,1.295,0.2,0.97
Clearwater,Idaho,16035,cropland-noncultivated,69.5,0.41,1.345,0.03,1
Clearwater,Idaho,16035,pastureland,69.81,0.4,6.441,0.01,1
Clearwater,Idaho,16035,rangeland,68.8,0.24,22.494,0.01,1
Clearwater,Idaho,16035,forest,69.88,0.37,,,
Custer,Idaho,16037,cropland-cultivated,19.74,0.24,0.388,0.19,1
Custer,Idaho,16037,cropland-noncultivated,18.15,0.22,0.712,0.05,1
Custer,Idaho,16037,pastureland,27.48,0.31,0.325,0.02,1
Custer,Idaho,16037,rangeland,24.14,0.22,1.835,0.02,1
Custer,Idaho,16037,forest,13,0.1,,,
Elmore,Idaho,16039,cropland-cultivated,17.26,0.34,0.512,0.29,1
Elmore,Idaho,16039,cropland-noncultivated,23.3,0.31,0.439,0.03,1
Elmore,Idaho,16039,pastureland,19.78,0.33,6.207,0.03,1
Elmore,Idaho,16039,rangeland,26.44,0.31,6.109,0.01,1
Elmore,Idaho,16039,forest,33.96,0.14,,,
Franklin,Idaho,16041,cropland-cultivated,43.3,0.33,1.852,0.17,0.99
Franklin,Idaho,16041,cropland-noncultivated,43.36,0.31,0.88,0.08,1
Franklin,Idaho,16041,pastureland,44.49,0.31,1.273,0.03,1
Franklin,Idaho,16041,rangeland,46.75,0.25,7.493,0.02,1
Franklin,Idaho,16041,forest,52.61,0.27,,,
Fremont,Idaho,16043,rangeland,51.91,0.29,0.593,0.01,1
Fremont,Idaho,16043,forest,59.92,0.37,,,
Fremont,Idaho,16043,cropland-cultivated,44.99,0.32,0.678,0.28,1
Fremont,Idaho,16043,cropland-noncultivated,46.64,0.29,0.361,0.08,1
Fremont,Idaho,16043,pastureland,60.11,0.25,0.244,0.01,1
Gem,Idaho,16045,cropland-cultivated,25.09,0.35,0.627,0.16,1
Gem,Idaho,16045,cropland-noncultivated,27.47,0.36,0.805,0.03,1
Gem,Idaho,16045,pastureland,25.36,0.32,2.214,0.03,1
Gem,Idaho,16045,rangeland,32.18,0.22,9.72,0.01,1
Gem,Idaho,16045,forest,40,0.24,,,
Gooding,Idaho,16047,cropland-cultivated,14,0.23,0.358,0.18,1
Gooding,Idaho,16047,cropland-noncultivated,14.37,0.31,0.304,0.03,1
Gooding,Idaho,16047,pastureland,14.17,0.22,0.453,0.03,1
Gooding,Idaho,16047,rangeland,18.31,0.26,0.865,0.02,1
Idaho,Idaho,16049,cropland-cultivated,65.61,0.37,0.966,0.26,1
Idaho,Idaho,16049,cropland-noncultivated,63.37,0.36,0.782,0.04,0.98
Idaho,Idaho,16049,pastureland,64.24,0.36,0.936,0.02,1
Idaho,Idaho,16049,rangeland,46.32,0.16,22.933,0.01,1
Idaho,Idaho,16049,forest,58.42,0.3,,,
Jefferson,Idaho,16051,cropland-cultivated,14.57,0.32,0.178,0.25,1
Jefferson,Idaho,16051,cropland-noncultivated,14.61,0.27,0.139,0.09,1
Jefferson,Idaho,16051,pastureland,15.26,0.26,0.142,0.04,1
Jefferson,Idaho,16051,rangeland,13.25,0.2,0.291,0.04,1
Jefferson,Idaho,16051,forest,20,0.2,,,
Jerome,Idaho,16053,cropland-cultivated,22.82,0.42,0.426,0.23,1
Jerome,Idaho,16053,cropland-noncultivated,23.11,0.4,0.401,0.03,1
Jerome,Idaho,16053,pastureland,23.36,0.33,0.296,0.03,1
Jerome,Idaho,16053,rangeland,22.64,0.4,0.628,0.02,1
Kootenai,Idaho,16055,cropland-cultivated,68.11,0.32,0.746,0.09,1
Kootenai,Idaho,16055,cropland-noncultivated,68.09,0.43,0.498,0.02,1
Kootenai,Idaho,16055,pastureland,68.53,0.32,1.77,0.02,1
Kootenai,Idaho,16055,forest,69.1,0.33,,,
Latah,Idaho,16057,cropland-cultivated,66.43,0.38,3.033,0.16,0.9
Latah,Idaho,16057,cropland-noncultivated,61.67,0.44,1.227,0.02,1
Latah,Idaho,16057,pastureland,66.87,0.35,2.375,0.03,1
Latah,Idaho,16057,rangeland,56.51,0.12,15.352,0.08,1
Latah,Idaho,16057,forest,69.74,0.38,,,
Lemhi,Idaho,16059,cropland-cultivated,13,0.37,0.572,0.13,1
Lemhi,Idaho,16059,cropland-noncultivated,13.14,0.28,0.427,0.03,1
Lemhi,Idaho,16059,pastureland,13.06,0.27,0.508,0.02,1
Lemhi,Idaho,16059,rangeland,13.56,0.25,4.439,0.02,1
Lemhi,Idaho,16059,forest,22.01,0.16,,,
Lewis,Idaho,16061,cropland-cultivated,66.89,0.36,1.366,0.16,0.96
Lewis,Idaho,16061,cropland-noncultivated,65.71,0.38,1.445,0.03,1
Lewis,Idaho,16061,pastureland,69.17,0.32,0.494,0.01,1
Lewis,Idaho,16061,rangeland,66.58,0.26,13.318,0.01,1
Lewis,Idaho,16061,forest,68.91,0.34,,,
Lincoln,Idaho,16063,cropland-cultivated,19.32,0.41,0.381,0.27,1
Lincoln,Idaho,16063,cropland-noncultivated,23.13,0.4,0.333,0.03,1
Lincoln,Idaho,16063,pastureland,25,0.42,0.261,0.03,1
Lincoln,Idaho,16063,rangeland,24.25,0.3,0.65,0.02,1
Madison,Idaho,16065,cropland-cultivated,33.85,0.35,0.883,0.29,0.99
Madison,Idaho,16065,cropland-noncultivated,22.11,0.31,0.14,0.08,1
Madison,Idaho,16065,pastureland,20.18,0.32,0.143,0.03,1
Madison,Idaho,16065,rangeland,33.47,0.3,1.675,0.01,1
Madison,Idaho,16065,forest,49.68,0.37,,,
Minidoka,Idaho,16067,cropland-cultivated,15,0.42,0.42,0.25,1
Minidoka,Idaho,16067,cropland-noncultivated,15,0.3,0.376,0.03,1
Minidoka,Idaho,16067,pastureland,15,0.25,0.33,0.03,1
Minidoka,Idaho,16067,rangeland,15,0.44,0.851,0.02,1
Nez Perce,Idaho,16069,cropland-cultivated,57.6,0.37,2.053,0.18,0.98
Nez Perce,Idaho,16069,cropland-noncultivated,68,0.17,5.472,0.15,1
Nez Perce,Idaho,16069,pastureland,62.98,0.4,3.876,0.03,1
Nez Perce,Idaho,16069,rangeland,57.15,0.23,18.807,0.01,1
Nez Perce,Idaho,16069,forest,68.23,0.33,,,
Oneida,Idaho,16071,cropland-cultivated,37.79,0.37,1.131,0.25,0.96
Oneida,Idaho,16071,cropland-noncultivated,37.04,0.37,0.594,0.04,0.99
Oneida,Idaho,16071,pastureland,39.66,0.34,1.426,0.05,1
Oneida,Idaho,16071,rangeland,42.3,0.22,9.418,0.01,1
Oneida,Idaho,16071,forest,36,0.15,,,
Owyhee,Idaho,16073,cropland-cultivated,13.79,0.34,0.368,0.18,1
Owyhee,Idaho,16073,cropland-noncultivated,21.73,0.38,0.335,0.03,1
Owyhee,Idaho,16073,pastureland,15.78,0.36,1.395,0.03,1
Owyhee,Idaho,16073,rangeland,29.88,0.27,2.641,0.02,1
Payette,Idaho,16075,cropland-cultivated,23.08,0.4,0.761,0.22,1
Payette,Idaho,16075,cropland-noncultivated,20.23,0.4,0.886,0.03,1
Payette,Idaho,16075,pastureland,23.59,0.34,0.442,0.03,1
Payette,Idaho,16075,rangeland,28.18,0.33,5.584,0.01,1
Power,Idaho,16077,cropland-cultivated,29.61,0.42,1.499,0.28,0.99
Power,Idaho,16077,cropland-noncultivated,25.23,0.39,0.371,0.06,1
Power,Idaho,16077,pastureland,29.88,0.43,1.311,0.05,1
Power,Idaho,16077,rangeland,35.25,0.38,6.785,0.01,1
Power,Idaho,16077,forest,54.24,0.25,,,
Shoshone,Idaho,16079,pastureland,70,0.33,0.171,0.02,1
Shoshone,Idaho,16079,forest,70,0.26,,,
Teton,Idaho,16081,cropland-cultivated,44.16,0.37,1.19,0.24,0.98
Teton,Idaho,16081,cropland-noncultivated,45.31,0.32,0.666,0.04,0.98
Teton,Idaho,16081,pastureland,51.19,0.27,1.184,0.03,1
Teton,Idaho,16081,rangeland,49.54,0.27,1.017,0.01,1
Teton,Idaho,16081,forest,58.56,0.33,,,
Twin Falls,Idaho,16083,cropland-cultivated,22.61,0.47,0.336,0.24,1
Twin Falls,Idaho,16083,cropland-noncultivated,23.05,0.46,0.372,0.03,1
Twin Falls,Idaho,16083,pastureland,22.89,0.43,0.376,0.03,1
Twin Falls,Idaho,16083,rangeland,25.89,0.3,1.734,0.02,1
Valley,Idaho,16085,cropland-cultivated,50,0.3,0.298,0.02,1
Valley,Idaho,16085,cropland-noncultivated,50,0.22,0.475,0.02,1
Valley,Idaho,16085,pastureland,52.48,0.27,0.358,0.03,1
Valley,Idaho,16085,rangeland,50,0.25,1.95,0.11,1
Valley,Idaho,16085,forest,50.71,0.16,,,
Washington,Idaho,16087,cropland-cultivated,28.93,0.37,0.365,0.2,0.98
Washington,Idaho,16087,cropland-noncultivated,39.53,0.35,0.591,0.03,1
Washington,Idaho,16087,pastureland,44.3,0.31,3.515,0.03,1
Washington,Idaho,16087,rangeland,36.78,0.19,8.444,0.01,1
Washington,Idaho,16087,forest,60,0.29,,,
Adams,Illinois,17001,cropland-cultivated,200,0.33,0.44,0.22,0.97
Adams,Illinois,17001,cropland-noncultivated,200,0.4,1.416,0.01,1
Adams,Illinois,17001,pastureland,200,0.39,1.969,0.01,1
Adams,Illinois,17001,forest,200,0.38,,,
Alexander,Illinois,17003,cropland-cultivated,220,0.33,0.177,0.27,1
Alexander,Illinois,17003,pastureland,220,0.36,1.986,0,1
Alexander,Illinois,17003,forest,220,0.34,,,
Bond,Illinois,17005,cropland-cultivated,200,0.35,0.259,0.17,1
Bond,Illinois,17005,cropland-noncultivated,200,0.37,0.454,0.08,1
Bond,Illinois,17005,pastureland,200,0.39,1.3,0.01,1
Bond,Illinois,17005,forest,200,0.37,,,
Boone,Illinois,17007,cropland-cultivated,160,0.31,0.263,0.31,0.99
Boone,Illinois,17007,cropland-noncultivated,160,0.35,0.454,0.04,0.93
Boone,Illinois,17007,pastureland,160,0.31,0.226,0.02,1
Boone,Illinois,17007,forest,160,0.35,,,
Brown,Illinois,17009,cropland-cultivated,200,0.34,0.498,0.24,0.98
Brown,Illinois,17009,cropland-noncultivated,200,0.36,0.825,0.06,0.91
Brown,Illinois,17009,pastureland,200,0.37,1.863,0.01,1
Brown,Illinois,17009,forest,200,0.38,,,
Bureau,Illinois,17011,cropland-cultivated,180,0.3,0.274,0.19,0.99
Bureau,Illinois,17011,cropland-noncultivated,180,0.28,0.695,0.06,1
Bureau,Illinois,17011,pastureland,180,0.31,0.41,0,1
Bureau,Illinois,17011,forest,180,0.31,,,
Calhoun,Illinois,17013,cropland-cultivated,200,0.35,1.112,0.24,1
Calhoun,Illinois,17013,cropland-noncultivated,200,0.34,2.321,0.03,1
Calhoun,Illinois,17013,pastureland,200,0.37,3.387,0.01,1
Calhoun,Illinois,17013,forest,200,0.35,,,
Carroll,Illinois,17015,cropland-cultivated,180,0.3,0.691,0.2,0.95
Carroll,Illinois,17015,cropland-noncultivated,180,0.33,1.268,0.08,0.95
Carroll,Illinois,17015,pastureland,180,0.34,1.396,0.01,1
Carroll,Illinois,17015,forest,180,0.33,,,
Cass,Illinois,17017,cropland-cultivated,180,0.28,0.217,0.26,0.99
Cass,Illinois,17017,cropland-noncultivated,180,0.16,0.303,0.22,1
Cass,Illinois,17017,pastureland,180,0.34,1.783,0.01,1
Cass,Illinois,17017,forest,180,0.34,,,
Champaign,Illinois,17019,cropland-cultivated,180,0.29,0.146,0.31,1
Champaign,Illinois,17019,cropland-noncultivated,180,0.35,0.26,0,1
Champaign,Illinois,17019,pastureland,180,0.32,0.24,0.01,1
Champaign,Illinois,17019,forest,180,0.36,,,
Christian,Illinois,17021,cropland-cultivated,180,0.3,0.201,0.3,0.99
Christian,Illinois,17021,cropland-noncultivated,180,0.29,0.223,0,1
Christian,Illinois,17021,pastureland,180,0.31,0.467,0.01,1
Christian,Illinois,17021,forest,180,0.33,,,
Clark,Illinois,17023,cropland-cultivated,200,0.39,0.201,0.23,1
Clark,Illinois,17023,cropland-noncultivated,200,0.39,0.247,0.04,1
Clark,Illinois,17023,pastureland,200,0.41,0.759,0.02,1
Clark,Illinois,17023,forest,200,0.37,,,
Clay,Illinois,17025,cropland-cultivated,200,0.39,0.173,0.25,1
Clay,Illinois,17025,cropland-noncultivated,200,0.4,0.67,0.02,1
Clay,Illinois,17025,pastureland,200,0.39,1.209,0.01,1
Clay,Illinois,17025,forest,200,0.39,,,
Clinton,Illinois,17027,cropland-cultivated,200,0.39,0.207,0.21,1
Clinton,Illinois,17027,cropland-noncultivated,200,0.38,0.856,0.06,1
Clinton,Illinois,17027,pastureland,200,0.33,0.215,0.02,1
Clinton,Illinois,17027,forest,200,0.4,,,
Coles,Illinois,17029,cropland-cultivated,180,0.3,0.234,0.29,0.99
Coles,Illinois,17029,cropland-noncultivated,180,0.31,0.212,0.09,1
Coles,Illinois,17029,pastureland,180,0.36,2.767,0,1
Coles,Illinois,17029,forest,180,0.36,,,
Cook,Illinois,17031,cropland-cultivated,160,0.34,0.374,0.28,1
Cook,Illinois,17031,pastureland,160,0.33,0.286,0,1
Cook,Illinois,17031,forest,161.26,0.3,,,
Crawford,Illinois,17033,cropland-cultivated,200,0.36,0.252,0.26,0.99
Crawford,Illinois,17033,cropland-noncultivated,200,0.38,0.221,0.02,1
Crawford,Illinois,17033,pastureland,200,0.41,0.721,0.01,1
Crawford,Illinois,17033,forest,200,0.37,,,
Cumberland,Illinois,17035,cropland-cultivated,200,0.37,0.171,0.3,1
Cumberland,Illinois,17035,cropland-noncultivated,200,0.41,0.399,0.02,1
Cumberland,Illinois,17035,pastureland,200,0.37,1.148,0.01,1
Cumberland,Illinois,17035,forest,200,0.38,,,
De Kalb,Illinois,17037,cropland-cultivated,180,0.3,0.25,0.3,0.99
De Kalb,Illinois,17037,cropland-noncultivated,180,0.3,0.124,0,0.86
De Kalb,Illinois,17037,pastureland,180,0.3,0.36,0.01,1
De Kalb,Illinois,17037,forest,180,0.32,,,
De Witt,Illinois,17039,cropland-cultivated,180,0.3,0.229,0.29,1
De Witt,Illinois,17039,cropland-noncultivated,180,0.33,0.177,0.09,1
De Witt,Illinois,17039,pastureland,180,0.34,1.422,0.01,1
De Witt,Illinois,17039,forest,180,0.35,,,
Douglas,Illinois,17041,cropland-cultivated,180,0.29,0.154,0.29,0.99
Douglas,Illinois,17041,cropland-noncultivated,180,0.32,0.696,0,1
Douglas,Illinois,17041,pastureland,180,0.37,1.567,0.04,1
Douglas,Illinois,17041,forest,180,0.34,,,
Du Page,Illinois,17043,cropland-cultivated,160,0.3,0.306,0.25,1
Du Page,Illinois,17043,cropland-noncultivated,160,0.29,0.191,0.03,1
Du Page,Illinois,17043,pastureland,160,0.27,0.513,0.01,1
Du Page,Illinois,17043,forest,160,0.34,,,
Edgar,Illinois,17045,cropland-cultivated,180,0.3,0.179,0.32,1
Edgar,Illinois,17045,cropland-noncultivated,180,0.36,0.541,0.05,1
Edgar,Illinois,17045,pastureland,180,0.35,0.513,0.01,1
Edgar,Illinois,17045,forest,180,0.36,,,
Edwards,Illinois,17047,cropland-cultivated,200,0.38,0.436,0.22,0.99
Edwards,Illinois,17047,cropland-noncultivated,200,0.38,0.521,0.03,1
Edwards,Illinois,17047,pastureland,200,0.41,0.811,0.01,1
Edwards,Illinois,17047,forest,200,0.39,,,
Effingham,Illinois,17049,cropland-cultivated,199.94,0.38,0.144,0.24,1
Effingham,Illinois,17049,cropland-noncultivated,200,0.4,0.126,0,1
Effingham,Illinois,17049,pastureland,200,0.39,1.64,0.01,1
Effingham,Illinois,17049,forest,200,0.39,,,
Fayette,Illinois,17051,cropland-cultivated,200,0.39,0.154,0.2,1
Fayette,Illinois,17051,cropland-noncultivated,200,0.41,0.534,0.02,1
Fayette,Illinois,17051,pastureland,200,0.38,0.77,0.02,1
Fayette,Illinois,17051,forest,200,0.37,,,
Ford,Illinois,17053,cropland-cultivated,180,0.3,0.198,0.27,0.99
Ford,Illinois,17053,cropland-noncultivated,180,0.32,0.201,0.11,1
Ford,Illinois,17053,pastureland,180,0.35,0.286,0.01,1
Ford,Illinois,17053,forest,180,0.37,,,
Franklin,Illinois,17055,cropland-noncultivated,220,0.39,0.326,0.05,1
Franklin,Illinois,17055,pastureland,220,0.39,0.794,0.01,1
Franklin,Illinois,17055,forest,220,0.41,,,
Franklin,Illinois,17055,cropland-cultivated,220,0.41,0.302,0.21,1
Fulton,Illinois,17057,cropland-cultivated,180,0.33,0.267,0.24,1
Fulton,Illinois,17057,cropland-noncultivated,180,0.33,0.298,0.08,1
Fulton,Illinois,17057,pastureland,180,0.36,1.409,0.01,1
Fulton,Illinois,17057,forest,180,0.34,,,
Gallatin,Illinois,17059,cropland-cultivated,219.92,0.34,0.185,0.25,1
Gallatin,Illinois,17059,cropland-noncultivated,220,0.39,0.653,0,1
Gallatin,Illinois,17059,pastureland,220,0.36,0.93,0.02,1
Gallatin,Illinois,17059,forest,218.84,0.37,,,
Greene,Illinois,17061,cropland-cultivated,200,0.32,0.31,0.26,0.98
Greene,Illinois,17061,cropland-noncultivated,200,0.37,0.661,0.02,0.92
Greene,Illinois,17061,pastureland,200,0.34,1.752,0.02,1
Greene,Illinois,17061,forest,200,0.35,,,
Grundy,Illinois,17063,cropland-cultivated,180,0.28,0.121,0.33,1
Grundy,Illinois,17063,cropland-noncultivated,180,0.32,0.396,0.01,1
Grundy,Illinois,17063,pastureland,180,0.34,0.34,0.02,1
Grundy,Illinois,17063,forest,180,0.23,,,
Hamilton,Illinois,17065,cropland-cultivated,220,0.4,0.201,0.24,1
Hamilton,Illinois,17065,cropland-noncultivated,220,0.43,0.086,0,1
Hamilton,Illinois,17065,pastureland,220,0.4,0.726,0.01,1
Hamilton,Illinois,17065,forest,220,0.39,,,
Hancock,Illinois,17067,cropland-cultivated,200,0.32,0.305,0.21,1
Hancock,Illinois,17067,cropland-noncultivated,200,0.35,0.458,0.08,1
Hancock,Illinois,17067,pastureland,200,0.35,1.504,0.01,1
Hancock,Illinois,17067,forest,200,0.35,,,
Hardin,Illinois,17069,cropland-cultivated,220,0.35,0.743,0.21,0.98
Hardin,Illinois,17069,cropland-noncultivated,220,0.37,1.327,0.03,1
Hardin,Illinois,17069,pastureland,220,0.39,1.783,0.01,1
Hardin,Illinois,17069,forest,220,0.36,,,
Henderson,Illinois,17071,cropland-cultivated,180,0.29,0.26,0.26,0.97
Henderson,Illinois,17071,cropland-noncultivated,180,0.34,0.616,0.07,0.96
Henderson,Illinois,17071,pastureland,180,0.35,1.476,0.01,1
Henderson,Illinois,17071,forest,180,0.27,,,
Henry,Illinois,17073,cropland-cultivated,180,0.3,0.488,0.22,1
Henry,Illinois,17073,cropland-noncultivated,180,0.34,1.841,0.05,1
Henry,Illinois,17073,pastureland,180,0.34,1.089,0.01,1
Henry,Illinois,17073,forest,180,0.35,,,
Iroquois,Illinois,17075,cropland-cultivated,180,0.27,0.174,0.32,1
Iroquois,Illinois,17075,cropland-noncultivated,180,0.22,0.268,0.06,1
Iroquois,Illinois,17075,pastureland,180,0.29,0.458,0.03,1
Iroquois,Illinois,17075,forest,180,0.25,,,
Jackson,Illinois,17077,cropland-cultivated,220,0.38,0.531,0.2,1
Jackson,Illinois,17077,cropland-noncultivated,220,0.39,0.613,0.01,1
Jackson,Illinois,17077,pastureland,220,0.41,0.935,0.01,1
Jackson,Illinois,17077,forest,220,0.38,,,
Jasper,Illinois,17079,cropland-cultivated,200,0.38,0.175,0.26,1
